Title,Location,Company,Salary,Sponsored,Description
Java Engineer,Singapore,IT Works Consultancy Pte Ltd,,Organic,"Responsibilities:
Degree in Computer Engineering or equivalent
Must be Singaporean with G50 Security clearance
Conversant with Java programming including XML and a plus with hands-on experience on front end tools such as Flash or HTML5
Experience in liaising with client on requirements etc
Familiar with databases such as Oracle or SQL
Has been in a similar position for at least 4 years or equivalent
Exposure in data analytics and data mining in big data system will be an advantage but not essential.
Requirements:
Exposure in Eclipse and Tomcat
Knowledge of Big Data & Expert Systems such as HP's IDOL, Marklogic etc will be an added advantage.

Thank you for your interest in the jobs posted here. Please submit your latest resume with a recent photo of yourself including both your current and expected salary to: jobs@itworks.com.sg - please be informed that only selected candidates will be notified."
#SGUNITEDJOBS TECHNICAL SUPPORT ENGINEER,Singapore,"CLOUDFLARE, PTE. LTD.",,Organic,"About the Department
The Cloudflare Customer Support Team solves complicated problems and answers technical questions via phone, email, chat and social media. Whether it is a Wordpress blogger using our services for free or a global Enterprise business with petabytes of web traffic, we are always eager to assist. We are the eyes and ears of Cloudflare, acting as the real-time voice of the customer to help communicate their needs and real-world use cases back to the rest of the company - for better service and future product development.
What You'll Do
Do you like solving complex problems? Are you an analytical thinker with a knack for non-linear logic? Do you enjoy interacting with people?
We are seeking a Technical Customer Support Engineer to join our team. You will work with our users on complicated technical support issues as well as the Technical Operations team that is responsible for running our global, distributed network. You will also build system security tools including writing web security firewall rules and build big data analytics tools. This is a position where you will learn the inner workings of Cloudflare's technology, while also getting to work directly with our customers, particularly in the APAC region.
Examples of desirable skills, knowledge and experience
2+ years of customer-facing technical support experience
Extensive experience troubleshooting DNS and networking-related issues
Familiarity with Linux and web programming
Understanding of DNS and how the Internet works
Experience with Apache, Nginx, IIS, and other web servers
You live at the command line, and only use a GUI when you have no other choice
You know that a curl isn't necessarily related to weightlifting or an Olympic sport
Experience working in a support role where you thrived every time you resolved a ticket
Strong communication skills that allow you to be a bridge between customers and the engineering team
Bonus Points
B.S. in Computer Science or equivalent
Experience with PostgreSQL, MySQL, MS SQL, and other database servers
Experience with popular blogging platforms, forum software, and/or CRM software
Interest in web security
You have worked at a hosting company or a web development company"
#SGUNITEDJOBS PROJECT ENGINEERING MANAGER,Singapore,IP-TRIBE (PRIVATE) LIMITED,,Organic,"General description:
A Project Engineering Manager is responsible for all the technical aspects of project implementation and commissioning. Project Engineering Manager leads a team of System Engineers to support the Project Manager in the implementation process by taking part and leading the related implementation activities based on customer's environment and needs. During the design phase of a project, the PEM is required to lead the technical discussions with both vendors and end customers. Subsequently, PEM is responsible for leading the creation of various documentations such as low level design document, user acceptance test documents and network diagrams. During implementation, the PEM’s role is to lead the implementation team to resolve any challenges related to technical aspects for successful implementation and commissioning.
The company is searching for a team oriented player who can understand the requirements, environment and has the technical competency to lead the team to successful implementation activities.
Responsibilities:
Technical competency to lead and coach implementation team to overcome challenges encountered during implementations
Work closely with project management team and vendors to ensure successful project commissioning
Gather technical requirements from Pre-Sales team and customer, and devise implementation solutions
Provide and design high quality technical low level solution engineering document that would meet customer’s requirement in timely manner
Attend to technical challenges faced by team during implementations to provide guidance to the team
Work with vendors and principals to resolve all technical issues encountered during implementations
Lead discussions with various stakeholders with regards to implementation issues
Requirements:
Experience & Knowledge:
o Bachelor’s degree from reputable university
o At least 5 years of experience in telecommunication, either in cyber security, big data analytics, IMS, IP telephony or data networking industry within the APAC region as technical team lead or other managerial position
o In-depth telecommunication, IP telephony, virtualization, database, Linux Operating Systems and data networking domain knowledge
o Professional certification in the respective areas will be considered favourably
Skills and Personality:
o Ability to resolve technical problems on own or with help from vendors.
o Highly motivated, result-orientated and dedicated person who initiates appropriate actions and strategies
o Independent and can work without constant direction and close supervision.
o Capable of functioning effectively in hectic and fast-paced work environments
o Strong interests in keeping up-to-date with current technologies
o Excellent Presentation and interpersonal skills
o Ability to motivate other team members to work towards a common goal
o Good command of English language in verbal and written communication
o Willing to travel in short notice"
#SGUNITEDJOBS APPLICATION DEVELOPER,Singapore,ITCAN PTE. LIMITED,,Organic,"5+ years of experience in a Data Engineer role
Advanced working SQL knowledge and experience working with relational and columnar databases and database partitioning.
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with structured/unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Preferably with the experience of using the following software/tools:
Experience with big data tools: Hadoop, Spark, Kafka, RabbitMQ etc.
Experience with NoSQL/NewSQL databases.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with either of these languages: Python, Java."
"#SGUNITEDJOBS SENIOR ENGINEER/ENGINEER, INFORMATION SYSTEMS",Singapore,DEFENCE SCIENCE AND TECHNOLOGY AGENCY,,Organic,"At DSTA, we develop leading-edge technological and engineering solutions for the defence and security of our nation. Look forward to comprehensive professional and personal development programmes, and grow in a collaborative and dynamic environment. Join us in the engineering, IT or the corporate domains to make an impact on the defence and security of the nation!
Opportunity
We are looking for an individual to join us in our Information Programme Centre where you will work in a data-rich domain to develop technologies in artificial intelligence and machine learning for big data analysis. The role will require you to:
Develop systems for a broad spectrum of mission critical tasks
Use advanced technologies to accelerate decision-making on the battlefield
You can look forward to opportunities to work with renowned local and overseas companies and research institutes.
Requirements
Tertiary qualification in Computer Science, Information Systems, Computer Engineering, or related fields
Proficiency in programming languages such as Java, and knowledge of relational and non-relational databases
Knowledge of Geographical Information Systems, data analytics and deep learning concepts, technologies and tools will be helpful
Knowledge of technologies such as HBase, Spark, Solr, Kudu will be an advantage
Good problem-solving, writing and presentation skills
Candidates with relevant working experience may be considered for a Senior Engineer position."
#SGUNITEDJOBS DEVOPS ENGINEER,Singapore,PEOPLEBANK SINGAPORE PTE. LTD.,,Organic,"Our Client
Familiar brand in public sector industry.
12 months contract with an option to extend
Attractive contract package and benefits (18 days AL, performance bonus, transportation allowance, training opportunities and etc.)
The Opportunity
Part of the project Enterprise Information Management team to take on the exciting and challenging role of delivering and maintaining an agency-wide datawarehouse and analytics project using AGILE software development methodology.
Provide production support and operation for the system during office hours or as and when required after office hours or on weekends for scheduled maintenance and deployments
Work with the team to support existing system and integration of new components in the system
Maintain existing infrastructure which includes Windows-based servers, SQL databases, Power BI, Sharepoint, SQL Server Integration Services (SSIS), SQL Server Analytics Services (SSAS), SQL Server Reporting Services (SSRS) and R.
Plan, design, build and maintain development environment which includes SSIS, .net, Visual basic, SSMS, etc.
Participate in planning, evaluation, building and maintaining new big data infrastructure and development platform for analytics and data science
Develop automation code for deployment and maintenance of infrastructure and applications
Perform automated deployments to existing or new infrastructure environments
Build continuous integration and delivery pipeline for applications
Liaise with 3rd party software, hardware and application vendors to manage and resolve incidents and technical issues
Your Background

1. Tertiary Education in relevant fields is preferred
2. DBA Certified, preferably MS SQL Certified DBA or equivalent with 5 years extensive experience in databases (design, implementation, administration and support).
3. Hands on experience in Microsoft technologies, preferably for Business Intelligence and data management using tools such as Microsoft SQL SSIS, SSAS, SSRS, Power Bi, R, Sharepoint, and Team Foundation Studio.
4. Experience in one or more of the following will be an added advantage:
a) Virtualisation (VMWare VSphere family of products) and container technology
b) Secure code review, Automated Testing
c) Big Data platform (Hadoop), Git
d) Scripting languages (e.g. Python)
e) Dot Net programming
f) Agile continuous integration tools
5. Good team player
6. Passionate in championing the team to continuously improve and deliver quality software product
7. Experience in use of CI/CD preferred.
8. Experience in setup of CI/CD tools and upgrades of Microsoft BI stack is preferred.

Interested candidates please submit your CV to mayanne.ramos@peoplebank.asia or apply online."
#SGUNITEDJOBS FULL STACK SOLUTION ARCHITECT,Singapore,CARGILL ASIA PACIFIC HOLDINGS PTE. LTD.,,Organic,"Position Purpose & Summary:

The Solution Architect –Trading is responsible for consulting and providing direction on all management and development initiatives related to the APAC region for the complex Trading Ecosystem. The Ecosytem comprises an integrated mix of old and new technologies (CTRM, Trade Executions, Physicals Operations, Data & Analytics) with on-premise and SaaS based solutions in play.

This is a role with balanced responsibilities for understanding needs, both business and technical, and develops and maintains complex solutions that sustain and protect the integrity of the overall Trading Ecosystem and its complex set of integrations and interfaces to other parts of the organization such as Treasury and our ERP’s. By understanding the Trading domain and the latest technologies, the candidate has the opportunity to drive the modernization of front office trading applications, including systems of records and trading analytics technology.

Working closely with the global architects, the APAC solution architect will be responsible to assist managers in setting the medium term direction, roadmaps and standards for functional, process, and/or technical solutions, ensuring they align to the overall Enterprise Architecture and how global trading platforms can integrate into the APAC environment.

Familiarity with the Global IT Trading Strategy is key in order to provide the right counsel on all aspects of application development and architecture design including – performance, scalability, coding, caching, security, encryption, session state management, and error logging and testing. In addition, this position plays a key bridging role across requirements analysis, design, development and testing.
Utilizing robust knowledge of architecture, may play a role in negotiations with key vendors and participates in key vendor relationship management process.

The strategic importance of an Enterprise wide data driven strategy to drive the development of Digitalization and Analytics across the Trading environment globally requires this role to be effective in working with data architects, data modelers, data engineers and data scientists.

This position requires an expert in the architecture space with advanced knowledge to independently conduct the most complex activities. Responsible for managing a large portfolio of architecture solutions, with a long-term outlook.

This will include: Architecture strategy and planning, business partnering, relationship management and consulting, governance and portfolio management, architecture definition methodology, and people and budget management.

The position holder must demonstrate an ability to deal with ambiguity, work under pressure to tight deadlines and a willingness to develop strong knowledge and expertise in the trading domain.

The Solution Architect will act as a coach and mentor for more junior team members both onshore and offshore and may be involved as a technical subject matter expert in the resolution of Level3 application support issues.

Direct experience working in an Agile approach, is preferred, as is understand of DevOps environment and other technology trends.
Overall the role requires the resource to be able to link business process with current system map and assess complex issues from multiple angles. It also requires the resource to be a strategic thinker and have the experience to evolve the solution in place to adapt to changing clients needs as well as changes based on market trends.

Technical Skills: We work with a variety of vendor products and technologies. As such we prefer the successful candidate to have a broad exposure to multiple different initiatives. The role requires taking an unbiased structured approach to determining the best solutions, satisfying the requirements of a large number of stakeholders.
Business Knowledge: Commodities Trading, Physicals Trading and Operations, Risks & Valuation. Metals Trading experiences is desirable.

Principal Accountabilities:

60% - Project Execution - Systems Analysis and Development:
Analyses user system and application needs, determine and evaluate potential solutions, develop system specifications and requirements, and design application programs to meet the requirements.
Interacts with business and IT resources to understand and analyze business, functional, and technical requirements.
Works with business(es) to help shape the direction of the products based on a combined knowledge of what is technically feasible and what is desired by the end user.
Design and estimate integrated solutions which may include applications, databases, networks, and related systems
Provide consult and strategic architectural oversight during the design, build and test phases and tests automation of all projects
Provide advice on the resources required to support and execute projects.
Participate in the selection of those resources.
Provides coaching on the Ecosystem to 3rd parties engaged in our projects and/or training to more junior members of the team, including coaching Cargill core values (e.g. data privacy).
Work with business(es) to help shape the direction of the product based on a combined knowledge of what is technically feasible and what is desired by the end user.
Conduct design and code reviews with peers, business system analysts, and quality assurance teams.
Participate during system/integration/UAT testing and provide timely and accurate defect resolution.
Create the Material and provide the Governance in order to maintain the Ecosystem live and safe.

30% - Strategy, Business Partnering and Consulting:
Develops a good understanding of the Trading Business Unit (BU) Strategy and most specifically its direction in terms of Process, Data and Technology (PDT).
Develops a deep and broad understanding of the existing Global Trading Ecosystem.
Develops an understanding of the Cargill Metals, Cargill Agriculture Supply Chain (CASC), Enterprise Data & Digitalization Strategy and the strategic importance of the Cargill Data Platform (CDP)
Consults with Global Trading Solution Owners and Architects to ensure full awareness of target or solution architecture as part of the Global IT Trading Strategy.
Evaluates industry trends and vendor products in close consultation with Global Trading Solution Owners and Architects.
Provides leadership by pro-actively sharing insights and knowledge to advise BU and Functional Management on its Long-Term Strategic Direction for Process, Data and Technology (PDT) with the aim of finding better solutions.
Pro-actively participates in the assessment of potential projects and the development of a meaningful roadmap for delivery.
Plays a key leadership role in championing data as a corporate asset and ensuring the value realization of the investments Cargill is making in data and information.

10% - Project Management Office Leadership:
Develop a good understanding of the Cargill Data Platform (CDP) and some of the projects and initiatives being worked around it.
Collaborate effectively with our Cargill Data Team and Business Intelligence stakeholders.
Structure, implement, and maintain database systems.
Establish policies, standards and procedures to ensure useful and readily accessible data.
Analyse data requirements, develop and document data dictionary, and develop data models.
Develop, maintain and support associated databases.

Required Education & Experience:
BA/BS in Business, IT, or Computer Science or equivalent
10-15 years of IT and business / industry work experience
Experience with software development methodologies and SDLC
Ability to Deliver Results (Quality & Benefits)
Proven expertise in designing end to end solution.
Experienced working an offshore development model
Strong collaboration and influencing skills
Demonstrated ability to be successful in ambiguous situations
Experience working in a matrixed and leveraged organization
Experience anticipating emerging issues, problem solving and implementing new business solutions across process data and technology
Experience interacting effectively, confidentially and appropriately with various levels management and customers
Business fluency in English and local languages as defined
Willing to travel up to 15% of the time

Preferred Skills & Experience:
5 years’ experience working in Trading applications
Demonstrated experience in the design of clean, efficient, usable application interfaces from conceptualization to implementation
Proven track record of designing scalable, reliable, high performance software applications with an emphasis on Digitalization and Analytics
Proven track record of anticipating emerging issues, problem solving & implementing new solutions, including improving efficiency, quality, cost & productivity
Practical Experience with emerging technologies and tools (IoT, Data Analytics, Artificial Intelligence and Machine Learning)
Nice to have knowledge and exposure around Big Data and Cloud architecture."
#SGUNITEDJOBS DEVOPS ENGINEER (ENTERPRISE INFORMATION MANAGE...,Singapore,GOVERNMENT TECHNOLOGY AGENCY,,Organic,"Join our project Enterprise Information Management team to take on the exciting and challenging role of delivering and maintaining an agency-wide data warehouse and analytics project. If you are passionate about championing the team to continuously refactor and improve so as to deliver creative and quality software products, we welcome you to join us as a DevOps Engineer!
What to Expect:
Provide production and operational support for a 24x7 system
Participate in planning, evaluating, building and maintaining new big data infrastructure and development platform for analytics and data science
Develop automation code for deployment and integrate new components in the system
Perform automated deployments to existing or new infrastructure environments
Build Continuous Integration and Delivery (CI/CD) pipeline for applications
Liaise with 3rd party software/hardware vendors to manage and resolve incidents and technical issues
How to Succeed:
Degree or Diploma in Computer Science, Information Technology or related disciplines
Hands-on experience in SQL and Microsoft technologies, preferably for Business Intelligence and data management, using tools including, but not limited to:
SQL Server Integration Services (SSIS)
SQL Server Analytics Services (SSAS)
SQL Server Reporting Services (SSRS)
Power BI
Sharepoint
Team Foundation Studio
JIRA
Experience in one or more of the following will be an added advantage:
Virtualisation (e.g. VMWare VSphere family of products)
Container Technologies (e.g. Docker)
Secure code review / Automated testing
Big Data platforms (e.g. Hadoop, Git)
Scripting languages (e.g. PowerShell, R, Python)
.NET programming
Agile Continuous Integration tools
Team player with good communication (interpersonal and verbal) skills"
Senior Cloud Engineer,Singapore,Ambition,,Organic,"Cloud / DevOps - Senior Engineer or Assistsant Manager * Market leading MNC with global presence * NEW opening and EXCLUSIVE with Ambition * Exciting cross countries Cloud projects to work on This is a permanent position with a large MNC firm based in Singapore. Excellent opportunity for anyone who wants to step up as a Management.
Cloud / DevOps - Senior Engineer or Assistsant Manager
Market leading MNC with global presence
NEW opening and EXCLUSIVE with Ambition
Exciting cross countries Cloud projects to work on


This is a permanent position with a large MNC firm based in Singapore. Excellent opportunity for anyone who wants to step up as a Management.

Requirements:
At least 6 years experience on DevOps engineer / cloud engineer experience on piblic cloud or hybrid cloud across Azure and AWS platform (preferred)
Hands on role for regional projects across Asia Pacific
Past experience migratin from data center to cloud services
Familiar with infrastructure, server, network
Responsible for deployment, project management, solution design, architecture
Excellent communication skills
Strong analytics skills and problem solving skils
Certified for Cloud is preferred


Ambition is a leading global boutique recruitment business operating across key international cities. We access hard to find, high caliber professionals within Banking & Financial Services, Finance & Accounting, Sales & Marketing, Supply Chain & Procurement, and Technology (IT). We believe our size is a significant differentiator in the recruitment industry. We are big enough to undertake large scale projects for our clients yet retain the soul and personality of a smaller company. We are best known for our specialization with in-depth knowledge and expertise, well-established networks and deep relationships. We work towards 'building better futures' for our clients, candidates and our community.

For more information, please visit www.ambition.com.sg.
Data provided is for recruitment purposes only

EA Registration Number: R1652702
Business Registration Number: 200611680D. Licence Number: 10C5117


#LI-CHL"
Lead Data Engineer (Hadoop / Python / MatLab),Singapore,Michael Page,,Organic,"Opportunity to work with Advanced Technologies
High Impact Position
About Our Client
Our client is an upcoming Technology Platform and they are looking for a highly motivated Lead Data Engineer (Hadoop / Python / MatLab) to work with a diverse team of technical resources, product managers and develop advanced technology solutions.
Job Description
As the Lead Data Engineer (Hadoop / Python / MatLab), you are responsible for:
Identifying, reviewing, and determining the value of unstructured data from multiple sources before designing scalable systems to ingest the relevant data.
Developing the blueprint design for the data architecture on cloud platforms, ensuring scalability and efficiency.
Owning the data pipelines and driving continuous improvements in data quality reports.
Designing data models to support analytics reports, data transformation and data science models.
Collaborating with Industry Experts and Software Engineers to refine the selection of data sources and optimize the data collection process.
The Successful Applicant
As a successful applicant, you will have a Degree in Business Analytics or equivalent with at least 5 years of experience in the Data Engineering field, backed by strong working experience with both unstructured and structured data. You will also have a proven track record of working with Big Data tools such as Hadoop / Spark / Hive, coupled with relevant scripting experience using Python with NoSQL databases such as MongoDB / PostgreSQL.
You will have a strong experience with statistical programming tools such as MatLab / R / SAS in a UNIX / LINUX environment. You will also have relevant experience with data modelling and creating predictive models.
What's on Offer
Opportunity to work with Advanced Technologies
High Impact Position
Attractive Salary Package
Contact:
Ray Liang
Quote job ref: 4140283
+65 9723 9218
Save Job
Apply
Lead Data Engineer (Hadoop / Python / MatLab)
From email *
To email *
Our client is an upcoming Technology Platform and they are looking for a highly motivated Lead Data Engineer (Hadoop / Python / MatLab) to work with a diverse team of technical resources, product managers and develop advanced technology solutions.
Job Description
As the Lead Data Engineer (Hadoop / Python / MatLab), you are responsible for:
Identifying, reviewing, and determining the value of unstructured data from multiple sources before designing scalable systems to ingest the relevant data.
Developing the blueprint design for the data architecture on cloud platforms, ensuring scalability and efficiency.
Owning the data pipelines and driving continuous improvements in data quality reports.
Designing data models to support analytics reports, data transformation and data science models.
Collaborating with Industry Experts and Software Engineers to refine the selection of data sources and optimize the data collection process.
The Successful Applicant
As a successful applicant, you will have a Degree in Business Analytics or equivalent with at least 5 years of experience in the Data Engineering field, backed by strong working experience with both unstructured and structured data. You will also have a proven track record of working with Big Data tools such as Hadoop / Spark / Hive, coupled with relevant scripting experience using Python with NoSQL databases such as MongoDB / PostgreSQL. You will have a strong experience with statistical programming tools such as MatLab / R / SAS in a UNIX / LINUX environment. You will also have relevant experience with data modelling and creating predictive models.
What's on Offer
Opportunity to work with Advanced Technologies
High Impact Position
Attractive Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Ray Liang
Consultant contact:+65 9723 9218"
Big Data Engineer,Singapore,Michael Page,,Organic,"Permanent role
Attractive salary package
About Our Client
Our client is a leading IT Consulting firm with a strong presence in Singapore. They are currently looking for an experience Big Data Engineer to join their team.
Job Description
As a Big Data Engineer, you will be responsible for :
Designing and implementing the storage & data flow solutions for Big Data Platform using NoSQL
Building data pipelines, harmonising and cleansing data for analytics projects
Providing regular status reports while supporting them to refine issues and recommend solutions
The Successful Applicant
As a successful applicant, you will have a Degree in Computer Science or relevant field. You will have at least 5 years experience in Data Engineering role. You will have experience in building large scale enterprise data pipelines on Hadoop based platforms or NoSQL. You will have strong hands on knowledge of data manipulation languages in addition to Big Data administrative tools.
What's on Offer
Permanent role
Attractive salary package
Contact:
Shinjika Shukla (Lic No: R1438070 )
Quote job ref: 4138744
+65 6416 9871
Save Job
Apply
Big Data Engineer
From email *
To email *
Our client is a leading IT Consulting firm with a strong presence in Singapore. They are currently looking for an experience Big Data Engineer to join their team.
Job Description
As a Big Data Engineer, you will be responsible for :
Designing and implementing the storage & data flow solutions for Big Data Platform using NoSQL
Building data pipelines, harmonising and cleansing data for analytics projects
Providing regular status reports while supporting them to refine issues and recommend solutions
The Successful Applicant
As a successful applicant, you will have a Degree in Computer Science or relevant field. You will have at least 5 years experience in Data Engineering role. You will have experience in building large scale enterprise data pipelines on Hadoop based platforms or NoSQL. You will have strong hands on knowledge of data manipulation languages in addition to Big Data administrative tools.
What's on Offer
Permanent role
Attractive salary package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Business Services
Location:Singapore
Contract Type:Permanent
Consultant name:Shinjika Shukla (Lic No: R1438070 )
Consultant contact:+65 6416 9871"
Senior Data Engineer,Singapore,JobsLab,,Organic,"We are looking for a Senior Data Engineer to work in Tokyo, Japan who is excited to build the next-generation data processing that can handle large scale workloads. The right candidate has a solid background in setting up complex and scalable CI pipelines and a good understanding of Machine Learning.
RESPONSIBILITY
・Maintain and continuously improve large scale iterative labelling, experimenting, training, and deploying processing pipelines for modern deep learning on cameras, LiDARs, radars, and other sensor data.
・Communicate, scope and design new features to meet the needs of clients inside and outside of the company
・Develop and integrate data handling tools and work with teams to provide ground-truth in support of machine learning and simulation.
・Live and breathe the software practices that produce maintainable code, including automated testing, continuous integration, code style conformity, and code review.

TECHNICAL QUALIFICATIONS
Software engineering
・Service oriented architecture
・Microservices
・Experience with devtools: Jira, Github, Gitlab, Jenkins, Artifactory
・Experience with building, owning, managing and operating data platforms

Infrastructure
・Infrastructure as Code: Terraform
・Containers: Docker
・AWS experience including:
・・・Compute: EC2, ECS, EKS, Lambda, Batch
・・・Storage: S3
・・・Database: DynamoDB, Redshift
・・・Networking: API Gateway
・・・Security / Identity: IAM, Cognito
・・・Application Integration: Step functions, SQS, SNS
・Big Data / Analytics: Glue, EMR, Athena, Kinesis, ElasticSearch, Quicksight, Spark

Data
We require experience with one of the following:
・Computer vision and image processing
・Sensor processing and fusion
・Time series data processing
・Deep learning frameworks and building software on top of these frameworks such as PyTorch and Tensorflow

Soft Skills
・Excellent communication and organization skills
・Business level English
・Agile mindset
・Strong sense of ownership"
Data Engineer,Singapore,GMP RECRUITMENT SERVICES S PTE LTD,,Organic,"Responsibilities: Create and maintain optimal data pipeline architecture, Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Apply architecture and system design theories and principles, perform complex work in research, design and development of new or existing products, tools and processes required for the operation, maintenance and testing of products. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS Azure ‘big data’ technologies. Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics. Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. Embed DevOps processes in delivery – ensure usability is front of mind in Tech Product development. Keep our data separated and secure across national boundaries through multiple data centers and Azure platforms. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader. Work with data and analytics experts to strive for greater functionality in our data systems. Requirements: Degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field At least 5 years of relevant experiences in a Data Engineer role. Experience using the following software/tools: Experience with big data tools: Hadoop, Hive, Kafka, ELK (ECE), etc. Experience with relational SQL and NoSQL databases such as MSSQL, Postgres, Cassandra, MongoDB, TimeScaleDB Experience with mission-critical production development in following languages and frameworks a plus Languages: Java, Python, Web (HTML5, CSS, JS, XML, TS), Golang, VBA Frameworks: Angular, .NET, SciKitLearn, SciPy, NumPy, etc Experience with data pipeline and workflow management tools: Airflow, Apache NiFi, Redis, Microsoft Office, Sharepoint, etc Experience with Azure cloud services: Blob Storage, Power BI, Logic Apps, Flow Apps, MSSQL Data Warehouse Experience with stream-processing systems: Storm, Spark, etc. Experience in Microsoft PowerBI implementation (Custom components, DAX, M) Additional Info: This is on 12 months contract basis Interested candidates must be open to work in the West To apply, please visit www.gmprecruit.com and search for Job Reference: 16057 To learn more about this opportunity, please contact Yingying at We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239

Diploma, Bachelor's / Honours, Masters / PhD

Minimum of 5 year(s) experience needed for this position"
Lead Consultant,Singapore,Manpower,,Organic,"Role Summary
You will be responsible for building the business' data collection systems and processing highly available data pipelines that facilitate deeper analysis and reporting by the business users. You will also be building data processing frameworks that handle the business's growing database and will work with the business users in leveraging data with reporting and scientific tools. In addition, you will strive to continuously develop new and improved data engineering capabilities.

Job Responsibilities
Implement strategies directed at acquiring data and promoting the development of new insights across the business. You will own and extend the business's data pipeline through the collection, storage, processing, and transformation of large data-sets.
Monitor the existing metrics, analyze data, and work with business users to identify and implement system and process improvements.
Develop queries for ad hoc business projects, as well as ongoing reporting. In this capacity, you will build a metadata system where all available data is maintained and catalogued. You will also play a major role in the development of reliable data pipelines that translate raw data into powerful features and signals.
Designs, architects, implements, and supports key datasets that avail structured and timely access to actionable business insights. You will also be responsible with developing ETL processes that convert data into formats through dashboard charts.
Work closely with the business users in gathering requirements for data governance across the department and the business at large.
Apply best practices as well as defining the business's data requirements, which will ensure that the collected data is of a high quality and optimal for use across the departments and business at large.
Analyze and understand data sources, participating in design, and providing insights and guidance on database technology and data modelling best practices.
Develop and manage scalable data processing platforms that will be used for exploratory data analysis and real-time analytics. You will oversee, design, and develop algorithms for real-time data processing within the business and to create the frameworks that enable quick and efficient data acquisition.
Retrieve and analyze data using SQL, Excel among other data management systems. You will also build data loading services for importing data from numerous disparate data sources, inclusive of APIs, logs, relational, and non-relational databases.
Contribute to the continual improvement of the business's data platforms.
Job Requirements
Degree in Computer Science, Applied Mathematics, Engineering, Information Technology or related fields.
Relevant experience in working within a data engineering department, preferably as a Data Engineer in a fast-paced environment and complex business setting
Demonstrate experience in building and maintaining reliable and scalable ETL on big data platforms as well as experience working with varied forms of data infrastructure inclusive of relational databases such as SQL, Hadoop, Spark and column-oriented databases such as Redshift, MySQL, and Vertica.
Experience in data warehousing inclusive of dimensional modelling concepts and demonstrate proficiency in scripting languages, for example, Python, Perl, etc.
Experience in working in SQL server reporting services, analysis services, Tableau, Salesforce, integration services, or any other data visualization tools.
Ability to perform complex data analyses with large data volumes.
Proficient in SQL, Java, and have a keen understanding of data models and data warehouse concepts.
Experience working with big data infrastructure tools such as Python, SQS, Redshift, Scala, Spark, Spark Streaming, AWS and/or EMR.
Andy, Wee Ben Ann License No. 02C3423 Personnel Registration No. R1552080
Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.manpower.com.sg/privacy-policy"
