Title,Location,Company,Salary,Sponsored,Description
Data Architect,Singapore,Michael Page,,Organic,"Newly Created Role
Excellent Salary Package
About Our Client
Our client is a well-established organisation with strong presence within the region. They are looking to hire a Data Architect.
Job Description
As a Data Architect, you will be responsible for the following:
Planning, designing and implementing end to end big data solutions as per client's needs.
Identifying big data frameworks and implanting them that best fits the need.
Being a subject matter expertise by providing optimal architecture components.
Working closely with various internal technical teams during testing phase.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in Computer Science or equivalent with at least 10 years of experience in data industry with 7 years of experience with Big data tools. You will have experience in working with big data frameworks like Hadoop &Spark and distributions like databricks, cloudera, talend or MapR. You will have experience in data modelling along with experience in SQL and No SQL databases. Prior experience in DevOps and DataOps principals will be good to have.
What's on Offer
Newly Created Role
Excellent Working Environment
Contact:
Sachet Sethi (Lic No:R1439850)
Quote job ref: 4119007
+65 6416 9821
Save Job
Apply
Data Architect
From email *
To email *
Our client is a well-established organisation with strong presence within the region. They are looking to hire a Data Architect.
Job Description
As a Data Architect, you will be responsible for the following:
Planning, designing and implementing end to end big data solutions as per client's needs.
Identifying big data frameworks and implanting them that best fits the need.
Being a subject matter expertise by providing optimal architecture components.
Working closely with various internal technical teams during testing phase.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in Computer Science or equivalent with at least 10 years of experience in data industry with 7 years of experience with Big data tools. You will have experience in working with big data frameworks like Hadoop &Spark and distributions like databricks, cloudera, talend or MapR. You will have experience in data modelling along with experience in SQL and No SQL databases. Prior experience in DevOps and DataOps principals will be good to have.
What's on Offer
Newly Created Role
Excellent Working Environment
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Sachet Sethi (Lic No:R1439850)
Consultant contact:+65 6416 9821"
Solution Architect- BI,Singapore,Michael Page,,Organic,"Leadership Role
Global Role
About Our Client
Our client is a leading supply chain solutions provider with strong presence across the region. They are looking to hire a Solution Architect- BI.
Job Description
As a Solution Architect-BI, you will be responsible for the following:
Designing, building and implementing complex data warehouse solutions for the business.
Managing end to end data integration project along with being accountable for BI & enterprise data warehouse.
Working with internal stakeholders to drive new initiatives and continuous design improvement.
Being subject matte expertise for all BI, Enterprise data warehouse and operational data store of the business
The Successful Applicant
As a successful candidate you will have a bachelor's degree in Computer Science or equivalent with at least 10 years of experience in managing end to end solution architect project within the BI space. You will have experience in managing modern business intelligence, data analytics platforms and data visualization tools. You will also have experience in working with data warehouse architecture, design and implementation.
Experience in advanced analytical and modelling capabilities, big data and predictive analytics strategies will be good.
What's on Offer
Great Working Environment
Excellent Salary Package
Contact:
Sachet Sethi (Lic No:R1439850)
Quote job ref: 4136502
+65 6416 9821
Save Job
Apply
Solution Architect- BI
From email *
To email *
Our client is a leading supply chain solutions provider with strong presence across the region. They are looking to hire a Solution Architect- BI.
Job Description
As a Solution Architect-BI, you will be responsible for the following:
Designing, building and implementing complex data warehouse solutions for the business.
Managing end to end data integration project along with being accountable for BI & enterprise data warehouse.
Working with internal stakeholders to drive new initiatives and continuous design improvement.
Being subject matte expertise for all BI, Enterprise data warehouse and operational data store of the business
The Successful Applicant
As a successful candidate you will have a bachelor's degree in Computer Science or equivalent with at least 10 years of experience in managing end to end solution architect project within the BI space. You will have experience in managing modern business intelligence, data analytics platforms and data visualization tools. You will also have experience in working with data warehouse architecture, design and implementation. Experience in advanced analytical and modelling capabilities, big data and predictive analytics strategies will be good.
What's on Offer
Great Working Environment
Excellent Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Business Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Sachet Sethi (Lic No:R1439850)
Consultant contact:+65 6416 9821"
Senior Application Architect,Singapore,Huxley APAC,,Organic,"We are looking for a Senior Applications Architect with enterprise background on system integration. You will be required to work on a project to revamp and redesign an existing legacy application to new technologies and modern technology stack. Knowledge and experience on multiple frameworks, platforms, and long term integration projects will be crucial in driving the strategy into success.
Senior Application Architect
Have you ever thought of working with a company that provides a wide range of services and has robust product engagements with enterprise businesses? Our client has a wide range of support and products within cloud computing, unified communications, collaboration, Big Data, Internet of things, and Artificial Intelligence. This company has a presence all over the globe and will give you a valuable portfolio to add under your belt.
We are looking for a Senior Applications Architect with enterprise background on system integration. You will be required to work on a project to revamp and redesign an existing legacy application to new technologies and modern technology stack. Knowledge and experience on multiple frameworks, platforms, and long term integration projects will be crucial in driving the strategy into success.
The role of a Senior Application Architect will be located in Singapore, are looking to looking for a challenge your experience and work with a client that values their employees? If yes, this is your chance!
What will you be doing?
Guide the design of technical software from the business requirements by leveraging design methods, patterns, and best practices
Analyze the client's information technology requirements, translate these needs into system and architecture requirements to ensure architecture design is met accordingly.
Take ownership of the application architecture until it is going live, vendor's management, escalate issues, delivery, and find relevant people to fix problems when required.
Work with a complex system integration project, legacy, to migrate old application to modern stack.
What are we looking for?
10 years of Java/J2EE application architecture experience.
Professional experience in designing, project integration, application development and leadership at the enterprise level.
Influential people communication skills that, and comfortable with senior employees, management, stakeholders, and customers.
Familiar with tools, technologies, and servers like; Java, J2EE, JBoss, WebLogic server, BPMS/BRMS, Oracle, GitHub, Jenkins, Azure/AWS (Amazon web services), CICD (continuous integration and continuous delivery), Spring and Hibernate.
Degree in Computer Science/Information Technology or related disciplines
Good understanding of functional and non-functional requirements, technology risks and limitations
Huxley, a trading division of SThree Pte Limited (Registration Number: 200720126E | SThree Pte Limited Licence Number 16S8216 | Huxley Licence Number 53132076J)
Award winner of:
International Recruitment Company of the Year by Recruitment International 2016
Best Client Services by Asia Recruitment Awards 2017
Best Overseas Operation by Global Recruiters 2017
Highly Commended for Best Large Recruitment Business 2017"
Database Manager,Singapore,Sciente Consulting Pte. Ltd,,Organic,"Job Description :
Exciting Opportunity for Database Manager to be a subject matter expert for the organization, you will also be involved in exciting Data-intensive projects.
Mandatory Skill(s)
More than 5 yearsof experience inDatabase engineering;
Good expertise in diverse and complex Database environments;
Experience with Relational and Distributed Databases for e.g. SQL , MySQL, PostgreSQL or HANA;
Team and Stakeholder Management experience;
Responsible for Service level agreements or Key Performance Index;
Experience inmonitoring and troubleshooting of database with tools such as Cloudwatch, Cloudtrail, IAM, EMR;
Exposure to Azure and Amazon Web Services e.g. EC2, RDS, EBS, S3;
Desirable Skill(s)
Expertise in Data Modelling and Big Data Architecture.
Responsibilities
Responsible to set upand lead thedatabaseteam in-line with new Data-centric strategies;
As key domain expert in matters related to Databases, Cloud, Big Data, etc;
Work with the team on design, architect, administration andsupport for organization's Databaserequirements;
Risk Management in relation to Data Management;
Involved in crafting the Dataand Governance Strategy for organization;
Handledatabasecapacity planning and performance tuning;
Plan and execute work load tests, backup/recovery, replication anddisaster recovery;
Keep abreast on the latest related to Databases technologies.

Job Description : Exciting Opportunity for Database Manager to be a subject matter expert for the organization, you will also be involved in exciting Data-intensive projects.Mandatory Skill(s) * More than 5 yearsof experience inDatabase enginee"
"Specialist SA, Machine Learning",Singapore,Amazon Web Services Singapore,,Organic,"3+ years of experience in design/implementation/consulting for Machine Learning/AI/Deep Learning solutions
3+ years of experience with one or more Deep Learning frameworks such as Apache MXNet, TensorFlow, Caffe2, Keras, Microsoft Cognitive Toolkit, Torch and Theano
5+ years professional experience in software development in languages related to ML like Python or R. Experience working with RESTful API and general service-oriented architectures
3+ years of experience in technical architecture, design, deployment and operations for AI platforms, standards, protocols and devices

Are you passionate about Artificial Intelligence, Machine Learning and Deep Learning? Are you passionate about helping customers build solutions leveraging the state-of-the-art AI/ML/DL tools on Amazon Web Service (AWS)?

Come join us!

At Amazon, we’ve been investing deeply in artificial intelligence for over 20 years, and many of the capabilities customers experience are driven by machine learning. Amazon.com’s recommendations engine is driven by machine learning (ML), as are the paths that optimise robotic picking routes in our fulfilment centres. Our supply chain, forecasting, and capacity planning are also informed by ML algorithms. Alexa is fueled by Natural Language Understanding and Automated Speech Recognition deep learning; as is Prime Air, and the computer vision technology in our new retail experience, Amazon Go. We have thousands of engineers at Amazon committed to machine learning and deep learning, and it’s a big part of our heritage.

Within AWS, we’re focused on bringing that knowledge and capability to customers through three layers of the AI stack:
1) Frameworks and Infrastructure with tools like Apache MxNet and TensorFlow,
2) Machine Learning Platforms such as Amazon SageMaker for data scientists and
3) API-driven Services like Amazon Lex, Amazon Polly, Amazon Transcribe, Amazon Comprehend, and Amazon Rekognition to quickly add intelligence to applications with a simple API call.

AWS is looking for a Machine Learning Solutions Architect (ML SA), who will be the Subject Matter Expert (SME) for helping customers in ASEAN design solutions that leverage our ML services. As part of the team, you will work closely with customers to enable large-scale use cases, design ML pipelines, and drive the adoption of AWS for the ML/AI platforms. You will interact with other SAs in the field, providing guidance on their customer engagements, and you will develop white papers, blogs, reference implementations, and presentations to enable customers to fully leverage ML/AI on AWS. Additionally, as the voice of the customer, you will work closely with the service teams, and submit product feature requests to drive the platform forward.

You must have deep technical experience working with technologies related to artificial intelligence, machine learning and/or deep learning. A strong mathematics and statistics background is preferred in addition to experience building complex machine learning models. You will be familiar with the ecosystem of software vendors in the AI/ML space, and will leverage this knowledge to help AWS customers in their selection process.

Your roles and responsibilities will include:
Work with customers’ development and data science teams to deeply understand their business and technical needs and design ML solutions that make the best use of AWS SageMaker, the AWS AI Services and the AWS cloud platform.
Thought Leadership – Evangelise AWS ML services and share best practices through forums such as AWS blogs, whitepapers, reference architectures and public-speaking events such as AWS Singapore Summit, AWS re:Invent, etc.
Partner with SAs, Sales, Business Development and the AI/ML Service teams to accelerate customer adoption and revenue attainment in ASEAN of Amazon SageMaker.
Act as a technical liaison between customers and the AWS SageMaker services teams to provide customer driven product improvement feedback.
Contribute to the development and support of an AWS internal community of ML related subject matter experts.

Graduate degree in a highly quantitative field (Computer Science, Machine Learning, Operations Research, Statistics, Mathematics, etc.)
· 5+ years of industry experience in predictive modeling and analysis · Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relationships
Consulting experience and track record of helping customers with their AI needs
Publications or presentation in recognised Machine Learning, Deep Learning and Data Mining journals/conferences
Experience with AWS technologies like Sagemaker, Redshift, S3, EC2, Data Pipeline, Kinesis & EMR
Knowledge of SparkML
Able to write production level code, which is well-written and explainable
Experience using ML libraries, such as scikit-learn, caret, mlr, mllib
Experience working with GPUs to develop models
Experience handling terabyte size datasets
Track record of diving into data to discover hidden patterns
Familiarity with using data visualisation tools
Knowledge and experience of writing and tuning SQL
Past and current experience writing and speaking about complex technical concepts to broad audiences in a simplified format
Experience giving data presentations
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
#SGUNITEDJOBS SENIOR MANAGER– INFRASTRUCTURE OPERATIONS AND...,Singapore,INFO-COMMUNICATIONS MEDIA DEVELOPMENT AUTHORITY,,Organic,"Senior Manager– Infrastructure Operations and Maintenance Lead
Responsibilities
The Telecoms Cybersecurity Engineering and Specialist Office in IMDA is the cybersecurity arm that identifies the future-state cybersecurity development roadmap and executes greenfield initiatives to uplift the cybersecurity posture of the Infocomm and Media (ICM) sectors.
You will be part of the team that conceptualise, architect and initiate greenfield cybersecurity projects, define security architecture for next-generation infocomm technologies, and develop niche cybersecurity tech capabilities for the ICM sectors. You will lead the function responsible for managing the ICT system infrastructure and maintenance support for the cybersecurity projects.
The successful candidate shall be responsible, among others, to:
Lead the team in managing the cybersecurity projects’ system infrastructure, including servers, network, applications as well as the facilities management support to ensure system availability and uptime as per service level agreement.
Lead the team in ensuring timely rectification of system vulnerabilities and ensure smooth rollout of all firmware or software updates and patches for the systems.
Lead the team in supporting the transition of systems from development to maintenance phase after its commissioning, including the management of all assets, cashflow, contracts and procurement matters required to facilitate the transition.
Manage user’s requirements such as system issues and enhancements.
Ensure that ICT systems continue to be compliant with government security policies and guidelines, fulfil all business requirements and are adequately tested, patched, and securely configured post commissioning.
Evaluate, process and execute all system change requests raised.
Perform other related duties as assigned.

Requirements
Background in Computer Science / Computing / Information Technology or equivalent.
At least 8 years of relevant working experience in developing, deploying or managing ICT applications and systems on various operating platforms (e.g. Windows, Linux), virtualization platforms (e.g. HyperV, VMware), and software-defined networking platforms.
Knowledge of network connectivity architecture (e.g. WAN, LAN), tools, technologies, security controls, and data centre management is required.
Familiar with cloud deployment models and application security in cloud environment.
Knowledge and implementation experience of the Government Instruction Manual for IT Management (IM8) and WOG baseline standards, particularly for networking related policies and procedures is preferred.
Knowledge of big data analytics platform will be beneficial.
Candidates with minimally ITIL foundation certificate in IT service management, and CISSP is preferred.
Proficiency with coding and DBMS languages such as C, C++, Java, Python, Go, SQL, etc, and Linux CLI will have an added advantage.
Understand the threat models and security risks for application systems
Experience in leading a team, managing multiple vendors and engaging senior stakeholders are preferred.
Able to work both independently or with multiple teams.
Able to show motivation and initiative, problem-solve, be flexible, and handle multiple projects.
Possess strong analytical and organizational skills.
Possess good written, communication and presentation skills.
Familiarity with government security requirements and/or processes (e.g. procurement) will have an added advantage.

Position will commensurate with experience.
Only short-listed candidates will be notified."
#SGUNITEDJOBS MANAGER – SYSTEM ARCHITECT (TCESO) (1+1 YEAR C...,Singapore,INFO-COMMUNICATIONS MEDIA DEVELOPMENT AUTHORITY,,Organic,"Responsibilities
The Telecoms Cybersecurity Engineering and Specialist Office in IMDA is the cybersecurity arm that identifies the future-state cybersecurity development roadmap and executes greenfield initiatives to uplift the cybersecurity posture of the Infocomm and Media (ICM) sectors.
You will be part of the team that conceptualise, architect and initiate greenfield big data related cybersecurity projects, define security architecture for next-generation infocomm technologies, and develop niche cybersecurity tech capabilities for the ICM sectors. You will work closely with the team and be responsible for executing big data related cybersecurity projects, and provide advice to the team on big data related technical issues.
The successful candidate shall be responsible, among others, to:
Conceptualise, plan, execute and manage new programs, R&D or initiatives relating to the use of big data to improve cybersecurity for the infocomm and media sectors.
Monitor advancements in big data technologies and identify new tools and frameworks that could improve efficiency and fine tune existing data analytics platforms.
Conceptualise and manage the development of infrastructure required for optical extraction, transformation, and loading of large volume data from various data sources.
Manage the development of infrastructure required for real-time and batch data ingestion and processing pipelines for data analytics, machine learning, dashboarding and visualisation.
Technical solutioning and architect data analytics system for cyber security projects.
Work with vendors to deploy the systems, and ensure that system is deployed timely and meet the requirements.
Work with internal teams to support needs relating to the ETL of data, or where scripting may be required to streamline and improve processes relating to the flow of data or integration with other platforms.
Requirements
Background in Computer Science / Computer Engineering / Information Systems, preferably with knowledge of cyber security.
At least 2 years of experience in architecting and deploying system using big data technologies, preferably for cybersecurity projects.
Good understanding in designing infrastructure (e.g. Linux and Windows operating system, DNS, AD) and network solutioning.
Familiarity with big data streaming tools, database frameworks and visualisation tools such as Apache NiFi, Kafka, Storm, Spark, Hadoop, Airflow, Kibana, Tableau and their areas of applicability.
Good understanding of Artificial Intelligence, Machine Learning and Deep Learning concepts.
Domain knowledge and experience in Computer networking, Network security, or System security is preferred.
Experience in writing scripts such as batch job is preferred.
Experience in using databases and frameworks for big data analytics such as Hadoop / Hive / Spark.
Familiarity with Linux command line interface and python scripting preferred.
Good writing, communication and presentation skills.
Fast learner with self-motivation and independence to acquire knowledge on new domains or technologies quickly.
Strong analytical and problem-solving ability.
Willingness to delve into administrative, legislative, technical, research and development works.
Position will commensurate with experience.
Only short-listed candidates will be notified."
Senior Infocomm Officer / Infocomm Specialist (Account Manag...,Singapore,Inland Revenue Authority of Singapore,,Organic,"Be Transformational.

Make your mark. Create an impact.

At IRAS, we partner you to deliver quality tax services and foster a competitive tax environment for our nation's social and economic growth. By leveraging digital capabilities as part of a future-ready team, your opportunities keep expanding.

As an Infocomm Officer, you have the technology smarts and are at the forefront of leading infocomm trends. At IRAS, you can harness your expertise to be a digital change agent in our transformation journey. You will partner business divisions to model smart and agile IT systems to shape our digital architecture. With exposure to big data platforms, you will unleash your technical expertise to create innovative digital enterprise solutions.

The result? Seamless IT interface for customers and other innovations that benefit external and internal stakeholders.

Responsibilities
Engage and work closely with business divisions to identify business drivers and desired outcomes, and identify digital opportunities that will achieve these desired outcomes
Assist business users to conceptualize and design business solutions, and help users prioritize them for implementation
Where necessary, assist users with or drive business process review or re-design to take advantage of digital tools and opportunities
Advise business users and their management how technology can transform business outcomes
Researches and maintains knowledge in emerging technologies and the potential application to businesses
Work with users on proof-of-concepts and other digital innovation experiments where required
Develop modern modelling toolsets necessary for user engagement, requirements gathering and issue analysis, e.g. using of design thinking tools, customer journey maps etc.
Collaborate with other Architects (e.g. technical architects, data architects) to conduct analysis and design
Provide regular progress updates of initiatives undertaken to business users and management
Be a digital change agent and relationship manager to the business users for IRAS’ digital transformation

Requirements
Degree in Computer Science, Information Technology, or equivalent
Have strong analytical skills, able to independently derive high-level technical designs via the analysis of business requirements
Have strong negotiation, risk management and issue resolution skills
Have strong people and vendor management skills
Have excellent communication skills, able to articulate technology solutions to various audiences
Have an innovative mindset and be able to challenge assumptions
Is performance-driven, full of enthusiasm, and capable of working independently as well as leading teams
Have a high level of initiative and integrity
Product Management experience is an added advantage"
"Cloud Full-Stack Developer (Java, AngularJS, Cloud)",Singapore,Page Personnel,,Organic,"Global MNC that runs its business in logistics and warehousing
Looking for full-stack developer in Java
About Our Client
The Client is a global MNC with presence in all over the globe and in Asia Pacific which runs its business in logistics and warehousing services to its clients and businesses.
Job Description
The incumbent would be responsible for:
Translate product ideas into well-designed, testable and efficient code.
Support continuous improvement and continuous development by investigating alternatives and new technologies and presenting these for architectural review
Architect, design, develop and deploy new features.
Build efficient, reusable well-designed and high-quality front-end and back-end systems.
Troubleshoot and debug to optimize performance.
Work with vendors to migrate legacy applications to newer technologies and Cloud environment
The Successful Applicant
Job Requirements:
5 years of experience in full-stack development
Experience in front-end development using Angular 2/AngularJS framework, JavaScript, JQuery
Experience in back-end development using Java/J2EE, Spring Boot, Microservices Architecture
Experience In big data technologies such as Kafka
Experience in Cloud native environment i.e. AWS, Kibana, ElasticSearch
Experience in CI/CD, Jenkins, Kubernetes, Selenium/TDD framework
What's on Offer
The company offers career growth and exposures, he/she is able to continuously explore new different technologies and implement it to the organization. He/She will be eligible to go for professional certifications and subsidized for academic tuitions to improve their knowledge further."
SQL Database Administrator (Contract),Singapore,Morgan McKinley,,Organic,"SQL Database Administrator (Contract)
S$5-9k pm
Contract
Singapore
23 Apr 2020
RefBBBH756556

SQL Database Administrator
THE CLIENT
Our client is an international banking organization providing various services and solutions to their extensive clientele base. They are looking for an experienced SQL Database Administrator to join their team.
RESPONSIBILITIES AND DUTIES:
Takes up technical tasks and also manages delegation for technical issues within the team,
Supports new technologies and leverages them to provide consistency of service across streams,
Proposes service improvements for all Big Data services supported throughout the organization,
Documents, reviews, maintains and shares relevant technical information within the team
Provides technical knowledge, supports services both proactively and reactively to maintain the availability and reliability of system infrastructure in accordance to the SLA,
Actively engages during any high severity issue and drives for issue resolution.
Reviews technology changes to identify potential risks
Engages with technical peer, Development team, Service managers, Architect and project teams on technology roadmap and projects,
Facilitates transformation projects and suggest future directions for new areas of improvement and change,
Able to drive technically, any complex or high severity incidents and escalations
Actively engages to understand new technologies and technology trends and reviews them with a view to incorporating them into the bank's operations
QUALIFICATIONS:
Ability to manage SQL Server databases
Ability to ensure high levels of performance, availability, sustainability and security
Refine and automate regular processes, track issues, and document changes
Experience in Database migration/upgrade from Lower version to higher versions.
Expertise in writing Power shell scripts, Perl/Python scripts and debugging existing scripts.
Ability to quickly learn new technologies and enable/train other analysts
Ability to work independently as well as in a team environment on moderate to highly complex issues
Ability to automate the SQL installations and configurations hosted on windows & Linux servers
Network and system administration experience, preferably in large-scale data center environments
If you feel you have the right skills and experience for the role, kindly submit your updated CV in word format to nmirpuri@morganmckinley.com.sg
Referrals are greatly appreciated.
EA Licence No: 11C5502
EA Registration Number: R1877789"
Hadoop Specialist,Singapore,Net2Source APAC,,Organic,"About Net2Source APAC

Net2Source is an employer-of-choice for over 4200+ consultants across the globe. A fast-growing IT subsidiary of Net2source Inc in APAC region specialized in IT Services and solutions. We provide customized services to client requirements. Our Key Support Services includes, RPO, Managed Services, SOW Projects, Payroll Services etc. An exciting and diversified environment with top class professionals one can learn, contribute and grow in the technology supported processes. This may be your opportunity to join us!

Job Summary


Position : Hadoop Specialist
Work Location : Singapore
Job Type : (8 Months to 1 Year Contract ) with Extendable

Job responsibilities:
Handling Hadoop Log Files.
Supervising Hadoop jobs using scheduler & optimizing it.
Assist Map Reduce programs running on the Hadoop cluster.
Responsible for Hadoop development and implementation.
Pre-processing using Hive, spark, python.
Analyze vast amount of data and gain insights from it.
Preserve security and data privacy.
Develop highly scalable and services with exceptional performance, for data tracking.
High-speed querying.
Conduct POC independently and responsible to build, test & performance tuning in Hadoop ecosystem.
Come up with best practices.
Responsible for troubleshooting and development on Hadoop technologies like HDFS, Hive, Sqoop, Zookeeper, Spark, MapReduce2, YARN, HBase, Tez, Kafka, kibana, solr, elastic search.
Translate, load and exhibit unrelated data sets in various formats and sources like JSON, text files, Kafka queues, and log data.
Responsible to build Data warehouse Data Mart using structured / unstructured data for both near real-time & batch processing.
Fine tune applications and systems for high performance and higher volume throughput.

Job Requirements:
Candidate Must have a bachelor’s degree in Computer Science, Software Engineering, or a related field
10+ consecutive years in the software engineering profession, in which 3+ years of hands-on experience in Hadoop eco system.
Must have 2+ years’ experience owning multiple critical applications on big data platform with batch and real-time data pipelines.
Must have 2+ years’ experience as a Hadoop Technical Lead / Architect.
Must have strong experience with design, development and analytical skills in handling both structured and unstructured data.
Should have led the design and implementation of an E2E Big Data-warehousing platform including source system integration and data lake implementation Must be willing to work in a fast-paced environment with an on shore – offshore distributed Agile teams.
Must have the ability to develop and maintain strong collaborative relationships at all levels across IT and Business Stakeholders.
Must have the ability to prioritize multiple tasks and deal with urgent requests in a demanding environment.
Excellent written and oral communication skills. Adept and presenting complex topics, influencing and executing with timely / actionable follow-through
Hands on knowledge on Elastic search, Kibana dashboards and log management mechanism.
Good understanding of financial/insurance Dataware house models.
Ability to provide innovative ideas and see through implementation in HDFS, Spark, Hive, Kafka, Scala, Python technologies.
Extensive experience working with data warehouses and big data platforms.
Experience in building strong relationships with senior leaders will be preferable.

Additional Skills:
Experience in build, configure, deploy and manage the artifacts using Dev-ops in SIT, UAT and PROD environments.
Design and implement Data visualization tools to visualize the data from various source systems.
Good Understanding of Hadoop cloud systems and activities perform to migrate from on premise to cloud."
SQL Database Administrator,Singapore,eTeam Hong Kong,,Organic,"Position - SQL Database Administrator
Job summary
He/She will be a technical L2 resource for MSSQL database services in CA-CIB. As such, he/she will provide support for all production support activities within the Database team in Singapore. He/She is accountable for the overall health and stability of the technical solutions within his scope. He/She has to effectively work with technical peers such as architects, peer experts and project teams on technology road maps and projects. He/She will work with L3/Service Manager to gain control over the scope of technical activities, develop best practices and gain knowledge over all aspects of support.

The Database team operates the RUN activities and delivers projects for its infrastructure scope covering all Database associated technologies.
Job detailed description
As a L2 resource of his /her team, he /she:
Takes up technical tasks and also manages delegation for technical issues within the team,
animates the team to encourage collaboration and sharing of best practices,
supports new technologies and leverages them to provide consistency of service across streams,
proposes service improvements for all Big Data services supported throughout the organization,
documents, reviews, maintains and shares relevant technical information within the team
provides technical knowledge, supports services both proactively and reactively to maintain the availability and reliability of system infrastructure in accordance to the SLA,
works in line with policies based on LEAN-CA-CIB best practices,
Actively engages during any high severity issue and drives for issue resolution.
reviews technology changes to identify potential risks,
As an experienced professional in Database tehnology, he/she:
supports his/her team during diagnosis when technical issues rise in his/her scope of expertise,
is aware of the global IT structure so that he/she anticipates interrelationships within the organization,
engages with technical peer, Development team, Service managers, Architect and project teams on technology roadmap and projects,
facilitates transformation projects and suggest future directions for new areas of improvement and change,
guarantees the production readiness and license to operate of new projects and solutions
is available and able to drive technically, any complex or high severity incidents that occur within the scope of their role,
actively engages to understand new technologies and technology trends and reviews them with a view to incorporating them into CACIB operations,
actively assists in identifying the most technical skilled candidates for open roles,
technically coach and develop partner resources to improve quality and productivity,
Job specific environment and/or organization

Fluent English - written and spoken
French language is desirable
Working hours will primarily match Europe business hours
On-call support will be expected on a rotational basis
Candidate profile
Mandatory track record
Manage SQL Server databases
Configure and maintain database servers and processes
Monitor system's health and performance
Ensure high levels of performance, availability, sustainability and security
Analyze, solve, and correct issues in real time
Provide suggestions for solutions
Refine and automate regular processes, track issues, and document changes
Assist developers with query tuning and schema refinement
Provide 24x7 support for critical production systems
Perform scheduled maintenance and support release deployment activities after hours
experience of High Availability (HA) and Disaster Recovery (DR) options for SQL Server
Experience in Database migration/upgrade from Lower version to higher versions.
Expertise in writing Power shell scripts, Perl/Python scripts and debugging existing scripts.
Ability to quickly learn new technologies and enable/train other analysts
Ability to work independently as well as in a team environment on moderate to highly complex issues
High technical aptitude and demonstrated progression of technical skills - continuous improvement
Ability to automate the SQL installations and configurations hosted on windows & Linux servers
Network and system administration experience, preferably in large-scale data center environments
Excellent communication, interpersonal and logical skills
Customer service oriented and a strong team player
Ability to work under pressure and a commitment to solving issues
French language proficiency would be seen as an advantage
Primary Responsibilities

Manage Production Server Environment
Creation and Maintenance of Database Instances
24x7 Production support including scheduled and emergency night and weekend work.
Install, configuring, applying patches to SQL server
OS level activities related to database tasks which is including SPN creation user mgmt
Knowledge in Replication, Log Shipping, Clustering
Schema Object, Partition Management, Index Management
Follow the IT service management guideline while working with tools like 'remedy, HPSC, etc
Document best practices and maintain the knowledge base
Knowledge in DTS,SSIS,SSRS ,SSAS components.

Please refer to the Skill Matrix on next page
SKILLS MATRIX

Technical skills
Skills

Critical/ Essential/ Desirable


MSSQL Database Administration

Critical


Query tuning

Critical


Knowledge of all SQL technologies

Critical


Scripting Knowledge(any language but preferably Powershell, perl or python)

Critical


SQL high availability solution

Essential


BI components administration

Desirable


Knowledge of Access control and security mechanisms like Kerberos, NTLM.etc

Critical


Hardware Configurations and setup like racks, disk topology and RAID

Essential


Knowledge of Virtual Machines(deployment & configuration)

Essential


Database backup & restore techniques

Essential


Database monitoring solutions

Desirable


Experience with ETL process/software

Desirable


General skills

Ability to analyze and summarize information

Critical


Ability to prioritize effectively

Critical


Ability to work autonomously

Critical


Ability to work successfully in a team

Critical


Adaptability to changing environments

Essential


Effectiveness at decision making

Desirable


Ability to deal with issues

Critical


Other skills

Capacity to develop others

Desirable


Capacity to cooperate / work across discipline

Essential


Capacity to take have a vision and work on the continuous improvement
Desirable


Language skills

English

Critical


French

Desirable"
