Title,Location,Company,Salary,Sponsored,Description
"Technical Applications Specialist II, Next Generation Sequen...",Singapore,Thermo Fisher Scientific,,Organic,"When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the environment or making sure our food is safe. Your work will have real-world impact, and you’ll be supported in achieving your career goals.
How will you make an impact?
The Technical Applications Scientist is responsible for providing remote pre and post sales technical support of Thermo Fisher Scientific products to customers and field personnel, as well as relaying customer feedback to the organization.
What will you do?
Provide technical support for Thermo Fisher Scientific Next Generation Sequencing products
Answer customer technical inquiries, primarily received by telephone and email
Provide timely technical advice with a view to immediate problem resolution
Utilize all available resources to resolve or escalate complex issues
Keep detailed records of customer interactions in appropriate systems
Remain up to date with product and workflow knowledge through continuous learning
Participate in creating, maintaining and improving technical documentation, website information and knowledge databases
Present internal technical training and updates and contribute to department meetings
Assist sales, marketing and support teams to present technical and product information during customer visits and events
Participate in additional projects, activities and duties as required
Some travel may be required for the position
How will you get here?
Education
Minimum Qualifications: B.S., B.A. or M.S. in life sciences or chemistry or a similar field.
Preferred Qualifications: PhD or a PhD. with post-doctoral experience.
Experience
3+ years of hands-on experience with Next Generation Sequencing (NGS) applications including:
assay design, optimization and validation
sample preparation
instrument operation and troubleshooting
data analysis/software
Understanding of different NGS systems, applications and workflows
Familiarity with data management, computer networking and bioinformatics
Experience with clinical NGS applications is desirable
Prior experience in a customer service or support role is desirable
Expertise in other areas of molecular biology, eg. QPCR, Capillary Sequencing and/or Microarray would be looked upon favourably
Knowledge, Skills, Abilities
Ability to quickly learn large amounts of new, complex technical information
Aptitude for problem solving
Ability to work effectively as part of a team
Positive and assertive attitude towards resolving stressful situations
Excellent oral and written communication skills
Ability to manage multiple priorities
A minimum two-year commitment to Technical Support is required due to the extensive up-front training needed to fully support our expansive product line."
Devops Engineer,Singapore,AIDA Technologies,,Organic,"Company Overview
AIDA Technologies is a Singapore incorporated company focused on AI based predictive analytics and intelligent systems. The company was founded by a team of award-winning data scientists from Singapore's top research institute to develop advanced Machine Learning solutions for the banking and insurance industry. AIDA's team has combined the deep machine learning know how and significant experience in delivering solutions for banking, financial services and insurance, with a customised engine to not just deliver high precision models but bridge the gap from modelling to adoption and use of the models. AIDA solutions have been deployed in organizations across ASEAN and India. The company is fast growing and expanding.
Job Summary
We are looking for a good DevOps Engineer to join our company. The candidate should have a strong background and passion in software engineering, system development, and good teamwork.
Responsibilities and Duties
You will be working with AIDA's core DevOps Team to:
Manage servers both on the cloud and locally;
Troubleshoot server and compute resource issues;
Design, develop, and implement software integration and testing tools;
Implement automation tools and frameworks for automatic code deployment (CI/CD);
Quality control and management of company's code base;
Optimize the company's computing architecture;
Conduct system tests for security, performance, availability and scalability.
Qualifications and Skills (Requirements)
A bachelor's degree (or above) in Computer Science, Engineering, or relevant field
Good programming skills in Python / Java / C++
Good attitude to work independently and teamwork
Understand the software development methodologies
Familiar with Linux environment
It is preferred if you have experiences in any of the following:
At least one-year experience in software development or DevOps roles
Linux server management
CI/CD tools and software automation tools (e.g. Jenkins, Selenium, etc.)
Network and application-status monitoring
System performance analysis
Benefits and Perks
You will work with the best data scientists in the world, including Kaggle Grand Master.
You are trained Machine Learning skills if you are interested by best data scientists and involve highly impact data science projects with prestigious clients in different countries.
You will learn and be excited by a fast pace startup with open and friendly colleagues, modern office in Raffles Place, flexible work hours and free snacks.
Competitive salary based on skills & experiences with excellent insurance healthcare and other benefits.
If you would like to have a pivotal role to in system design and development in a successful company, please do not hesitate to reach us.
zjX0HDpqxn"
Database Administrator (STCC),Singapore,Singapore Clinical Research Institute,,Organic,"A Subsidiary of MOH Holdings Pte Ltd

Singapore Clinical Research Institute (SCRI), a wholly-owned subsidiary of MOH Holdings, is a National
Academic Research Organisation tasked with the strategic imperative of enhancing Singapore's clinical research
capabilities. SCRI seeks to achieve this by developing core capabilities, infrastructure and scientific leadership
for clinical research in Singapore. Its vision is to develop SCRI and Singapore scientists as an ASEAN hub for
clinical research excellence.

SCRI will be hiring on behalf for a newly established consortium the Singapore Translational Cancer Consortium
(STCC). STCC aims to strengthen the overall impact of cancer research and translation in Singapore by bringing
together key basic, clinical and translational teams on joint platforms to actively establish and implement
collaborative cancer programmes. The consortium will be under the Ministry of Health Holdings (MOHH) Pte Ltd
and anchored by the cancer research programmes and commercialization platforms of STCC’s research
partners (NCCS, NCIS, NUS CSI and A*STAR).

Database Administrator

STCC is seeking a database administrator who would be working with the leads of the cancer database and
tissue bank platform. The administrator shall be responsible for the following:

Job Description
Work with internal and external stakeholders in utilizing methodologies and systems for the management of
data from multiple databases
Liaise closely with vendors and business users in project implementation, application patches and
upgrades in accordance with project methodologies and policies.
Manage projects to ensure successful implementation by performing regular progress/performance
monitoring
Plan and coordinate end-user system training as and when required
Provide on-going application support and data management
Perform other duties as necessary or assigned

Job Requirements
Degree in Computer Science, Computer Engineering or equivalent.
Minimum 2 years’ work experience in software development and maintaining applications using
Microsoft.NET/Java Technologies.
Minimum 2 years’ hands-on experience with relational database.
Ability to work on multiple projects involving multiple stakeholders concurrently.
Able to work independently with minimal supervision.
Good organizational and interpersonal skills.
Experience in healthcare industry is an added advantage.
Other Information:
3 years Contract
Working location: NUH or SGH


If you meet our requirements and are interested in taking up this career opportunity, we would like to hear from
you. Please send your resume to recruit@scri.edu.sg (Only shortlisted candidates will be contacted)"
Machine Learning - Specialist,Singapore,SnapHunt Pte Ltd,,Organic,"The Offer

Join a well-known multinational firm that provides many opportunities for career advancement
Work with different teams within the firm and gain good exposure and experience The Employer
Our Client is a leading multinational bank headquartered in Singapore. They have a global network of more than 450 branches and offices located at Asia Pacific, Europe and North America.

The bank's core business is commercial and corporate banking services, personal financial services, private banking and asset management services, as well as corporate finance, venture capital, investment, and insurance services.

The Job
The Machine Learning Specialist will work alongside the Technology team to translate successful data science/machine learning proof-of-concepts into production grade solutions for deployment. You will also build solid end-to-end pipeline from raw data ingestion, storage to model servicing and inference for both batch and stream processing

You will be responsible for:
Designing solution architectures for data science/machine learning products and ensure its production quality from data-ops perspective.
Establishing proper monitoring of online/offline models and perform re-training whenever necessary, preferably through an automated procedure.
Facilitating machine learning model experiments at scale.
Supporting and inspiring data scientists and data analysts in writing high-performance, modularized, and reproducible codes.
Keeping track and evaluating cutting edge technology and industrial trends in the field of machine learning model deployment and operation. The Profile

You possess at least a Bachelor Degree or Post-graduation in Statistics, Mathematics, Engineering, Computer Science or a related field.
You have at least 3-5 years of working experience in machine learning model deployment and operation in production scale preferably with good knowledge in big data platforms.
You possess strong competence in software programming using Java/Scala/Python and a variety of both traditional relational databases and modern distributed file systems.
You are familiar with Apache Spark (and/or any other mainstream distributed computing platform) and the Hadoop eco-system (including but not limited to Hive, Hue, HBase, etc) Ref : 33807611

The Machine Learning Engineer will work alongside the Technology team to translate successful data science/machine learning proof-of-concepts into production grade solutions for deployment. You will also build solid end-to-end pipeline from raw data"
"Specialist SA, Machine Learning",Singapore,Amazon Web Services Singapore,,Organic,"3+ years of experience in design/implementation/consulting for Machine Learning/AI/Deep Learning solutions
3+ years of experience with one or more Deep Learning frameworks such as Apache MXNet, TensorFlow, Caffe2, Keras, Microsoft Cognitive Toolkit, Torch and Theano
5+ years professional experience in software development in languages related to ML like Python or R. Experience working with RESTful API and general service-oriented architectures
3+ years of experience in technical architecture, design, deployment and operations for AI platforms, standards, protocols and devices

Are you passionate about Artificial Intelligence, Machine Learning and Deep Learning? Are you passionate about helping customers build solutions leveraging the state-of-the-art AI/ML/DL tools on Amazon Web Service (AWS)?

Come join us!

At Amazon, we’ve been investing deeply in artificial intelligence for over 20 years, and many of the capabilities customers experience are driven by machine learning. Amazon.com’s recommendations engine is driven by machine learning (ML), as are the paths that optimise robotic picking routes in our fulfilment centres. Our supply chain, forecasting, and capacity planning are also informed by ML algorithms. Alexa is fueled by Natural Language Understanding and Automated Speech Recognition deep learning; as is Prime Air, and the computer vision technology in our new retail experience, Amazon Go. We have thousands of engineers at Amazon committed to machine learning and deep learning, and it’s a big part of our heritage.

Within AWS, we’re focused on bringing that knowledge and capability to customers through three layers of the AI stack:
1) Frameworks and Infrastructure with tools like Apache MxNet and TensorFlow,
2) Machine Learning Platforms such as Amazon SageMaker for data scientists and
3) API-driven Services like Amazon Lex, Amazon Polly, Amazon Transcribe, Amazon Comprehend, and Amazon Rekognition to quickly add intelligence to applications with a simple API call.

AWS is looking for a Machine Learning Solutions Architect (ML SA), who will be the Subject Matter Expert (SME) for helping customers in ASEAN design solutions that leverage our ML services. As part of the team, you will work closely with customers to enable large-scale use cases, design ML pipelines, and drive the adoption of AWS for the ML/AI platforms. You will interact with other SAs in the field, providing guidance on their customer engagements, and you will develop white papers, blogs, reference implementations, and presentations to enable customers to fully leverage ML/AI on AWS. Additionally, as the voice of the customer, you will work closely with the service teams, and submit product feature requests to drive the platform forward.

You must have deep technical experience working with technologies related to artificial intelligence, machine learning and/or deep learning. A strong mathematics and statistics background is preferred in addition to experience building complex machine learning models. You will be familiar with the ecosystem of software vendors in the AI/ML space, and will leverage this knowledge to help AWS customers in their selection process.

Your roles and responsibilities will include:
Work with customers’ development and data science teams to deeply understand their business and technical needs and design ML solutions that make the best use of AWS SageMaker, the AWS AI Services and the AWS cloud platform.
Thought Leadership – Evangelise AWS ML services and share best practices through forums such as AWS blogs, whitepapers, reference architectures and public-speaking events such as AWS Singapore Summit, AWS re:Invent, etc.
Partner with SAs, Sales, Business Development and the AI/ML Service teams to accelerate customer adoption and revenue attainment in ASEAN of Amazon SageMaker.
Act as a technical liaison between customers and the AWS SageMaker services teams to provide customer driven product improvement feedback.
Contribute to the development and support of an AWS internal community of ML related subject matter experts.

Graduate degree in a highly quantitative field (Computer Science, Machine Learning, Operations Research, Statistics, Mathematics, etc.)
· 5+ years of industry experience in predictive modeling and analysis · Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relationships
Consulting experience and track record of helping customers with their AI needs
Publications or presentation in recognised Machine Learning, Deep Learning and Data Mining journals/conferences
Experience with AWS technologies like Sagemaker, Redshift, S3, EC2, Data Pipeline, Kinesis & EMR
Knowledge of SparkML
Able to write production level code, which is well-written and explainable
Experience using ML libraries, such as scikit-learn, caret, mlr, mllib
Experience working with GPUs to develop models
Experience handling terabyte size datasets
Track record of diving into data to discover hidden patterns
Familiarity with using data visualisation tools
Knowledge and experience of writing and tuning SQL
Past and current experience writing and speaking about complex technical concepts to broad audiences in a simplified format
Experience giving data presentations
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us."
Digital Application Developer,Singapore,ZEISS Group,,Organic,"Digital Application Developer
Singapore
Step out of your comfort zone, excel and redefine the limits of what is possible. That’s just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people.
We are looking for people who are keen to try something new:
You are passionate about artificial intelligence and want to work on challenging projects which have a big impact, then join our team and help us to revolutionize the manufacturing industry. Come and contribute directly to make our products smarter and our customers successful.
If you would like to work with a world class team of distinguished scientists and engineers who are revolutionizing the field of optics and imaging, then we have just the opening for you.

Your Role
Responsible for development of software applications as part of the ZEISS team at the Center of Excellence, consisting of exceptional engineers and researchers
Engage closely with the IME department of A*Star to understand the end user needs in the semi-conductor industry
Work proactively with IME to translate their needs into software functionalities and define new functionalities
Develop, test and improve working modules together with the I²R department of A*star and pre-pare the modules for integration into the ZEISS digital solutions products
Support software product definition and development with expertise in artificial intelligence and big data processing
Work with I²R, IME and ecosystem partners to deploy those solutions in early adopter production environments
Key Qualifications
Masters Degree and/or PhD degree in Mathematics, Physics, Engineering
At least 3 years of work experience in relevant fields of Image Visualization, Image Processing, Data Processing and machine learning
Professional experience in a commercial environment with Matlab, Python, R, C#/.NET, WPF, XAML, and Visual Studio
Experience with 2D/3D toolkits such as OpenGL, ImageJ, or OpenCV programming environments
Experience with applications at scale and handling large datasets is preferred
Experience working closely with development teams and clients to scope technical requirements and produce design for implementation
Experience with imaging systems, lithography, process control will be highly valued
In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a special ownership structure and the long-term goal of the Carl Zeiss Foundation: to bring science and society into the future together.

Join us today. Inspire people tomorrow.

Diversity is a part of ZEISS. We look forward to receiving your application regardless of gender, nationality, ethnic and social origin, religion, philosophy of life, disability, age, sexual orientation or identity.

Apply now! It takes less than 10 minutes."
Account Executive,Singapore,Autodesk,,Organic,"We are looking for an energetic and motivated Account Executive ready to expand their sales career in the exciting Construction Tech space! This individual represents Autodesk Construction Solutions for their assigned geography in a fast paced and exciting industry! With a regional approach to selling into the construction industry, we are looking for someone to be the go-to resource and expert in their territory as we look to build net-new business and expand our existing account base.

Responsibilities
Manage the sales cycle from prospect to close with a consistent track record of meeting or exceeding quotas
Show potential customers the beauty of PlanGrid, conducting both in-person and virtual demos
Understand the competitive landscape and customer needs to effectively position PlanGrid
Manage and qualify inbound leads and pipeline, with accurate and timely responses and forecast data

Minimum Qualifications
3-5+ years of experience in transactional SaaS sales
Results-driven and have a consistent track record of exceeding quota
Analytical, detail-driven and a master multitasker
Experience demoing software and are comfortable selling to all audiences
Entrepreneurial and thrive in a dynamic environment

About Autodesk
With Autodesk software, you have the power to Make Anything. The future of making is here, bringing with it radical changes in the way things are designed, made, and used. It's disrupting every industry: architecture, engineering, and construction; manufacturing; and media and entertainment. With the right knowledge and tools, this disruption is your opportunity. Our software is used by everyone - from design professionals, engineers and architects to digital scientists, students and hobbyists. We constantly explore new ways to integrate all dimensions of diversity across our employees, customers, partners, and communities. Our ultimate goal is to expand opportunities for anyone to imagine, design, and make a better world.

#ACSCareers

At Autodesk, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. Autodesk is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider employment for all qualified applicants regardless of criminal histories, consistent with applicable law.
To all recruitment agencies: Autodesk does not accept unsolicited headhunter and agency resumes. Autodesk will not pay fees to any third-party agency or company that does not have a signed agreement with Autodesk, Inc."
"#SGUNITEDJOBS SENIOR SOFTWARE ENGINEER, MOBILE (ANDROID)",Singapore,GRABTAXI HOLDINGS PTE. LTD.,,Organic,"Get to know our Team:
The User Safety team acts as guardians of all our users on Grab. We leverage our rich datasets to find solutions to problems ranging from safety to fraud. We’re a hands on team interested in the end to end data lifecycle: from wrangling data to understanding the tradeoffs between model complexity and deployment in production. If you’re passionate about solving complex problems with immediate real-world impact, we want you!
Get to know the Role:
As a leader in an exciting and dynamic industry that is evolving daily, we are seeking talented Engineers to join our team! You will specialize in maintaining elegant products on world-class technologies that bring our unique On-Demand Transport experience to millions of people, anytime and anywhere. The Grab engineering teams work on user-facing mobile and web apps, building delightful, performant user interfaces that our passengers use to access booking and ride information. Grab full stack engineers also provide the entire company with fully-featured web portals that support interacting with passenger, driver, and bookings data. Working on the web teams at Grab is an enriching experience given the scale that we operate at. You will get to solve interesting problems by collaborating with other Engineers, UI Designers, and Data teams. You will also pick up the software engineering practices for larger teams: code reviews, ample use of static analysis, prolific feature-flagging, semantic versioning of internal APIs, and more.
The day-to-day activities:
Design, write and deliver software to improve the availability, scalability, latency, and efficiency of Grab services
Designing, enhancing and building out new features and services
Work with engineering team to create new design/architectures geared towards scale and performance
Participate in code and design reviews to maintain our high development standards
Engage in service capacity and demand planning, software performance analysis, tuning and optimization
Work with product and experience teams to define and prototype feature specifications
Work with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations
Work with Data Scientists to analyze and monitor large-scale data
The must haves:
Degree in Computer Science or equivalent with 5+ years of experience in commercial software development in large distributed systems
Strong understanding of system performance and scaling
Possess excellent communication, sharp analytical abilities with proven design skills
Strong knowledge of data structures, algorithms, distributed systems, and asynchronous architectures
Familiarity with running web services at scale; understanding of systems internals and networking are a plus
Able to think critically of the current system in terms of growth and stability"
Data Scientist,Singapore,Michael Page,,Organic,"Excellent Working Environment
Newly Created Role
About Our Client
Our client is a leading security solutions provider with strong global presence. They are looking to hire a Data Scientist.
Job Description
As a Data Scientist, you will be responsible for the following:
Implementing various machine learning techniques for various security related projects.
Helping the internal teams on performance improvements and creating algorithms.
Working on large sets of data and participating in data exploration activities to make sure proper data usage is done.
Being a subject matter expertise in deep learning techniques.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in computer science or equivalent with at least 5 years of experience in machine learning and deep learning techniques. You will have hands on experience in Python, R, Java and scala. You will also have experience in writing algorithms along with knowledge in statistical domain. You will also have knowledge in developing visualisations for the POCs and NoSQL databases.
What's on Offer
Newly Created Role
Excellent Salary Package
Contact:
Sachet Sethi (Lic No:R1439850)
Quote job ref: 4120513
+65 6416 9821
Save Job
Apply
Data Scientist
From email *
To email *
Our client is a leading security solutions provider with strong global presence. They are looking to hire a Data Scientist.
Job Description
As a Data Scientist, you will be responsible for the following:
Implementing various machine learning techniques for various security related projects.
Helping the internal teams on performance improvements and creating algorithms.
Working on large sets of data and participating in data exploration activities to make sure proper data usage is done.
Being a subject matter expertise in deep learning techniques.
The Successful Applicant
As a successful candidate you will have a bachelor's degree in computer science or equivalent with at least 5 years of experience in machine learning and deep learning techniques. You will have hands on experience in Python, R, Java and scala. You will also have experience in writing algorithms along with knowledge in statistical domain. You will also have knowledge in developing visualisations for the POCs and NoSQL databases.
What's on Offer
Newly Created Role
Excellent Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Architecture
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Sachet Sethi (Lic No:R1439850)
Consultant contact:+65 6416 9821"
Data Science Researcher (Python / Spark / Hadoop),Singapore,Michael Page,,Organic,"Opportunity to work with Advanced Technologies
Highly Collaborative Environment
About Our Client
Our client is an Artificial Intelligence Platform and they are looking for a highly analytical Data Science Researcher (Python / Spark / Hadoop) to explore huge datasets from various environments and apply state of the art AI/ML techniques to solve real world business problems.
Job Description
As the Data Science Researcher (Python / Spark / Hadoop), you are responsible for:
Engaging with clients and identifying key problem statements in the areas of risk, fraud or natural language processing (NLP).
Researching and experimenting with state-of-the-art machine learning (ML) / AI algorithms to solve said key problem statements.
Driving continuous functionality and feature improvements of the AI products.
Collaborating with other research scientists and engineers to formulate innovative solutions to implement advanced AI techniques and taking them to production.
The Successful Applicant
As a successful applicant, you will have a PhD in Computer Science or equivalent with minimum of 2 years of experience in the Data Science domain, backed by a good track record of working on Anomaly Detection and Clustering use cases. You will also be an expert with Python as a programming language, backed by a strong understanding of Big Data infrastructure technologies such as Spark / Hadoop etc.
You will have a strong background in Natural Language Processing (NLP), coupled with relevant working experience in Graph databases and Graph algorithms.
What's on Offer
Opportunity to work with Advanced Technologies
Highly Collaborative Environment
Attractive Salary Package
Contact:
Ray Liang
Quote job ref: 4141452
+65 9723 9218
Save Job
Apply
Data Science Researcher (Python / Spark / Hadoop)
From email *
To email *
Our client is an Artificial Intelligence Platform and they are looking for a highly analytical Data Science Researcher (Python / Spark / Hadoop) to explore huge datasets from various environments and apply state of the art AI/ML techniques to solve real world business problems.
Job Description
As the Data Science Researcher (Python / Spark / Hadoop), you are responsible for:
Engaging with clients and identifying key problem statements in the areas of risk, fraud or natural language processing (NLP).
Researching and experimenting with state-of-the-art machine learning (ML) / AI algorithms to solve said key problem statements.
Driving continuous functionality and feature improvements of the AI products.
Collaborating with other research scientists and engineers to formulate innovative solutions to implement advanced AI techniques and taking them to production.
The Successful Applicant
As a successful applicant, you will have a PhD in Computer Science or equivalent with minimum of 2 years of experience in the Data Science domain, backed by a good track record of working on Anomaly Detection and Clustering use cases. You will also be an expert with Python as a programming language, backed by a strong understanding of Big Data infrastructure technologies such as Spark / Hadoop etc. You will have a strong background in Natural Language Processing (NLP), coupled with relevant working experience in Graph databases and Graph algorithms.
What's on Offer
Opportunity to work with Advanced Technologies
Highly Collaborative Environment
Attractive Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Technology & Telecoms
Location:Singapore
Contract Type:Permanent
Consultant name:Ray Liang
Consultant contact:+65 9723 9218"
Data Scientist (Python / AWS),Singapore,Michael Page,,Organic,"Opportunity to work with Advance Technologies
Leading the Data-Driven Culture
About Our Client
Our client is one of the Market Leaders in the Shipping Industry and they are looking for a Data Scientist (Python / AWS) to build analytics solutions that will lead the business into the data-driven era.
Job Description
As the Data Scientist (Python / AWS), you are responsible for:
Collaborating with cross functional teams to understand business requirements and provide solutions in areas involving Finance / Supply Chain / Customer Service etc.
Driving continuous functionality and feature improvements in data systems.
Developing meaningful dashboards and communicating business insights to the key stakeholders and evangelising a Data Driven Culture within the Organization.
Lead projects such as time-series forecasting and costing optimization and presenting the findings to senior stakeholders.
The Successful Applicant
As a successful applicant, you will have a Degree in Information Technology or equivalent with minimum of 4 years of experience in the Data Analytics domain, backed by strong experience with both unstructured and structured Data. You will have a proven track record of working in Data Analytics projects within Finance / Supply Chain / Customer Service domains, coupled with good knowledge with Machine Learning Techniques such as Time Series Forecasting / Clustering / Decision Tree Learning etc.
You will have a strong experience with visualization tools such as Tableau / PowerBI, backed by relevant working experience with Python and Python Packages such as Pandas, Matplotlib, PySpark etc. You will also have a proven track record of working with AWS Cloud technologies and performing data extraction / data modelling on AWS platform.
What's on Offer
Opportunity to work with Advance Technologies
Leading the Data-Driven Culture
Competitive Salary Package
Contact:
Ray Liang
Quote job ref: 4125303
+65 9723 9218
Save Job
Apply
Data Scientist (Python / AWS)
From email *
To email *
Our client is one of the Market Leaders in the Shipping Industry and they are looking for a Data Scientist (Python / AWS) to build analytics solutions that will lead the business into the data-driven era.
Job Description
As the Data Scientist (Python / AWS), you are responsible for:
Collaborating with cross functional teams to understand business requirements and provide solutions in areas involving Finance / Supply Chain / Customer Service etc.
Driving continuous functionality and feature improvements in data systems.
Developing meaningful dashboards and communicating business insights to the key stakeholders and evangelising a Data Driven Culture within the Organization.
Lead projects such as time-series forecasting and costing optimization and presenting the findings to senior stakeholders.
The Successful Applicant
As a successful applicant, you will have a Degree in Information Technology or equivalent with minimum of 4 years of experience in the Data Analytics domain, backed by strong experience with both unstructured and structured Data. You will have a proven track record of working in Data Analytics projects within Finance / Supply Chain / Customer Service domains, coupled with good knowledge with Machine Learning Techniques such as Time Series Forecasting / Clustering / Decision Tree Learning etc. You will have a strong experience with visualization tools such as Tableau / PowerBI, backed by relevant working experience with Python and Python Packages such as Pandas, Matplotlib, PySpark etc. You will also have a proven track record of working with AWS Cloud technologies and performing data extraction / data modelling on AWS platform.
What's on Offer
Opportunity to work with Advance Technologies
Leading the Data-Driven Culture
Competitive Salary Package
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Singapore"", ""addressRegion"" : ""Singapore"", ""addressCountry"" : ""SG"" } } }

Function:IT
Specialisation:IT Data Analysis
Industry:Transport & Distribution
Location:Singapore
Contract Type:Permanent
Consultant name:Ray Liang
Consultant contact:+65 9723 9218"
Data Scientist,Singapore,Kelly Services Singapore,,Organic,"A Bachelor in Data Scientist/Computer Course
At least 5 years of data analytics exposure
Applying machine learning models and NLP
Requirement:
A Bachelor's degree in Data Scientist or Computer Science (or equivalent experience)
5 - 10 years of data analytics exposure
Have experience in applying machine learning models
Able to perform unix / linux scripting.
Writing of documents that clearly explain how algorithms should be implemented, verified and validated
Strong hands-on experience in Python, R, or Octave
Good knowledge in mathematic modelling, statistics, probabilities.
Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot, Topic Modelling, Entity Recognition.
Experience in UI presentation, QlikSense, Power BI, R Shiny, orD3.js
Strong knowledge in SQL (Oracle, MySQL, MariaDB)
Familiar with Linux operation system
We regret to inform that only shortlisted candidates will be contacted.
EA License No. 01C4394
EA Registration No. R1329705 (Lopez Geraldine Pascual)
EA License No.: 01C4394
EA Registration No.: R1329705

0021_157518517429557"
Data Engineer / Data Analyst,Singapore,GMP RECRUITMENT SERVICES S PTE LTD,,Organic,"Responsibilities: Create and maintain optimal data pipeline architecture, Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Apply architecture and system design theories and principles, perform complex work in research, design and development of new or existing products, tools and processes required for the operation, maintenance and testing of products. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS Azure ‘big data’ technologies. Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics. Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. Embed DevOps processes in delivery – ensure usability is front of mind in Tech Product development. Keep our data separated and secure across national boundaries through multiple data centers and Azure platforms. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader. Work with data and analytics experts to strive for greater functionality in our data systems. Requirements: Degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field At least 5 years of relevant experiences in a Data Engineer role. Experience using the following software/tools: Experience with big data tools: Hadoop, Hive, Kafka, ELK (ECE), etc. Experience with relational SQL and NoSQL databases such as MSSQL, Postgres, Cassandra, MongoDB, TimeScaleDB Experience with mission-critical production development in following languages and frameworks a plus Languages: Java, Python, Web (HTML5, CSS, JS, XML, TS), Golang, VBA Frameworks: Angular, .NET, SciKitLearn, SciPy, NumPy, etc Experience with data pipeline and workflow management tools: Airflow, Apache NiFi, Redis, Microsoft Office, Sharepoint, etc Experience with Azure cloud services: Blob Storage, Power BI, Logic Apps, Flow Apps, MSSQL Data Warehouse Experience with stream-processing systems: Storm, Spark, etc. Experience in Microsoft PowerBI implementation (Custom components, DAX, M) Additional Info: This is on 12 months contract basis Interested candidates must be open to work in the West To apply, please visit www.gmprecruit.com and search for Job Reference: 16057 To learn more about this opportunity, please contact Yingying at We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239

Diploma, Bachelor's / Honours, Masters / PhD

Minimum of 5 year(s) experience needed for this position"
